image_id,text_gt,confidence
plate_1163,65F131532,0.5849471696938775
plate_1164,53LI87760,0.6049887307268107
plate_1165,59X268327,0.7183477150633277
plate_1166,678181846,0.408609179904045
plate_1167,39754063,0.33837851712368106
plate_1168,9CH51031,0.28439902886748314
plate_1169,5475969,0.5482324021417189
plate_1170,59526555,0.8090327174991181
plate_1171,51V3998,0.6840974229696272
plate_1172,59C152610,0.5482881872555171
plate_1173,52P5033,0.6577117756305352
plate_1174,63Y10200,0.9654191977774214
plate_1175,595236623,0.8322019899188919
plate_1176,59526555,0.7193050031065982
plate_1177,52666,0.9001650456142806
plate_1178,13526163,0.4798658035038049
plate_1179,51K28397,0.3748755529050898
plate_1180,59U159897,0.813170592260468
plate_1181,59183357,0.6894556473177283
plate_1182,54TT5417,0.5897093406385314
plate_1183,59FI38151,0.70114651003549
plate_1184,59H153561,0.6355763337793875
plate_1185,77L107312,0.7181930204157423
plate_1186,595181386,0.7136475866135491
plate_1187,595286623,0.6551117807907914
plate_1188,63YI0200,0.8916516110231807
plate_1189,59C227998,0.6482262574606489
plate_1190,595235205,0.8478158624438352
plate_1191,610100626,0.6977623300356692
plate_1192,868319858,0.6514618321001848
plate_1193,71535011,0.5391443215243166
plate_1194,608813705,0.777345396116697
plate_1195,59H133046,0.6535514459638716
plate_1196,40F856,0.7194747470133687
plate_1197,54Y66004,0.33586979551210816
plate_1198,59XI54497,0.4520235591219434
plate_1199,59N209050,0.5739800416678746
plate_1200,595285205,0.5132814890734494
plate_1201,957K00839,0.40208636186943775
plate_1202,59F138151,0.6173000034078564
plate_1203,60B001075,0.5196823756405007
plate_1204,59FI9271,0.8853539107472586
plate_1205,595181386,0.7053398094657557
plate_1206,59EI64239,0.40806001276735615
plate_1207,59P183257,0.579113803142207
plate_1208,59F9271,0.718573741644766
plate_1209,59C1739785,0.14154843666127415
plate_1210,59P135202,0.44171078384274404
plate_1211,5951318B,0.4339925569486345
plate_1212,83P167560,0.873925200649392
plate_1213,59P220947,0.3067839954169074
plate_1214,593N787515,0.44553455492362676
plate_1215,54522148,0.7437308614500555
plate_1216,86K79591,0.7995154309952255
plate_1217,59L177693,0.7213144728544085
plate_1218,59FI20158,0.6687910591872894
plate_1219,597154049,0.4626641334791106
plate_1220,59FTI29346,0.6286069456847645
plate_1221,59U125418,0.533172938859608
plate_1222,59L227560,0.6685697878376778
plate_1223,590162787,0.561178495740243
plate_1224,4206,0.43652281165122986
plate_1225,470142872,0.4737233447333924
plate_1226,59G133671,0.6330985394791313
plate_1227,47K100279,0.601237246316273
plate_1228,608734176,0.8555852053827642
plate_1229,760724027,0.6910601694081151
plate_1230,598700002,0.3546828230435366
plate_1231,82K37689,0.7670723641758048
plate_1232,59PT7980,0.6437628806195146
plate_1233,591706458,0.5260764038968242
plate_1234,59U185226,0.7075592520073015
plate_1235,52279752,0.6577811111107811
plate_1236,59Y1L4665,0.5441157553074272
plate_1237,608325220,0.5514386081382718
plate_1238,59H155699,0.5630133624121114
plate_1239,51584605,0.7594571492878919
plate_1240,59P733202,0.5684269862484406
plate_1241,59U166141,0.8569221317923609
plate_1242,59U185226,0.46155762723260524
plate_1243,75K30899,0.6601968092378118
plate_1244,60FI140494,0.500287025870097
plate_1245,79T26658,0.9385192420442284
plate_1246,72FI20741,0.8678023933399783
plate_1247,66PI5739,0.7272970281112838
plate_1248,59F112229,0.3369430910901834
plate_1249,51730606,0.7910915326330801
plate_1250,428724701,0.5216663586261939
plate_1251,590166974,0.42661290120650885
plate_1252,59H1L6704,0.28740314158617625
plate_1253,54U57001,0.7802862610575683
plate_1254,598181149,0.7237895566702077
plate_1255,59P183202,0.8460374622226599
plate_1256,590149489,0.8564505646517372
plate_1257,59P229729,0.8921728643638003
plate_1258,59FI75291,0.603206728339933
plate_1259,5227602,0.6378215010679935
plate_1260,59C19744,0.5765378112474883
plate_1261,59YI82533,0.7599696912989915
plate_1262,54T56168,0.7270038942366812
plate_1263,5458964,0.6642942201141736
plate_1264,79H120023,0.5274750806446025
plate_1265,59U101985,0.6022377624860331
plate_1266,59M197582,0.5859463965494487
plate_1267,59245928,0.5197789022200019
plate_1268,61C106403,0.5145005223015922
plate_1269,59H15690,0.8282431239468602
plate_1270,59FI47488,0.7530427185804163
plate_1271,76G12000,0.6233999394197505
plate_1272,59U156141,0.8626588900424215
plate_1273,59158723,0.7575316743204568
plate_1274,59X160210,0.550410169845581
plate_1275,591223714,0.6300040099088724
plate_1276,640113241,0.6253843963156183
plate_1277,595114883,0.9123728219787808
plate_1278,72C136087,0.7205653594348445
plate_1279,59C123968,0.8678082155305791
plate_1280,595159484,0.7426423770278139
plate_1281,59P16138YA,0.3237714748972279
plate_1282,59Z727275,0.7794086379436882
plate_1283,61C106403,0.5592462756316285
plate_1284,59YI2323,0.7920211191684963
plate_1285,59E164141,0.8115405599385492
plate_1286,72FI20741,0.3365959842284345
plate_1287,76Y63629,0.5270566857762145
plate_1288,760124027,0.7990319716249297
plate_1289,59202084,0.836541415064705
plate_1290,760124027,0.755334155843841
plate_1291,59Y281467,0.45059050637976106
plate_1292,84K51618,0.7098968458249498
plate_1293,59FI14760,0.4046344144979298
plate_1294,54589169,0.7027790271213574
plate_1295,59TI03506,0.6261738963481074
plate_1296,59P231316,0.8212277094001342
plate_1297,59E1036Z0,0.2795618273559109
plate_1298,60Y73914,0.9533984950577601
plate_1299,59Y215800,0.498756039805771
plate_1300,59C224129,0.5727644922512323
plate_1301,93PI06312,0.6819485053708468
plate_1302,51L82105,0.8501401461621323
plate_1303,590149489,0.8117904960688491
plate_1304,4819,0.7219185829162598
plate_1305,590764063,0.2588202919605681
plate_1306,950801179,0.6239378108211
plate_1307,59M121704,0.5773516969266239
plate_1308,59C105899,0.6209760792240977
plate_1309,60C232301,0.5755207272759075
plate_1310,55P56876,0.9478814183373265
plate_1311,59C2L4011,0.7039081615423797
plate_1312,77C189373,0.47662744755970543
plate_1313,59U779751,0.45366936885375275
plate_1314,53197976,0.5032366965296972
plate_1315,508628032,0.821091760584914
plate_1316,59160811,0.6761810230632171
plate_1317,70S40365,0.4475935814656192
plate_1318,638138786,0.9172699639609905
plate_1319,54Y38211,0.626101803912546
plate_1320,59P187149,0.6026548086142407
plate_1321,608523822,0.7557171448226421
plate_1322,07R69618,0.4900693466430246
plate_1323,60838454,0.5774034716100986
plate_1324,59E61121,0.5528324124590437
plate_1325,55K17546,0.6119509928329876
plate_1326,63B222794,0.6188988512920429
plate_1327,59120954,0.3838277744916855
plate_1328,6685224,0.8984221929002743
plate_1329,5439902,0.8591917116318011
plate_1330,52F99280,0.6560916174637662
plate_1331,72859221,0.5445179343223572
plate_1332,59515133,0.5462353176762833
plate_1333,67FI11317,0.5728282699402171
plate_1334,62L122762,0.6698393936739903
plate_1335,595218904,0.7593480177161371
plate_1336,59511289,0.945269634769379
plate_1337,5903519,0.9980118969390954
plate_1338,55FI31469,0.6034331327967304
plate_1339,597160811,0.6558490763801019
plate_1340,59KI03235,0.5104200919025306
plate_1341,72FI207,0.7288161555569779
plate_1342,608736638,0.8986533496665754
plate_1343,858117851,0.5001790362123453
plate_1344,70017189,0.7613945686868195
plate_1345,59Y243654,0.7296905522151806
plate_1346,5901L6288,0.7207417897448312
plate_1347,59L223772,0.6532418617582453
plate_1348,59P281316,0.9342386529909407
plate_1349,595220617,0.4964993345139941
plate_1350,59E168973,0.5824032997595756
plate_1351,595217831,0.6051533990954119
plate_1352,59PI55811,0.489754129154988
plate_1353,59C201909,0.8020734670280152
plate_1354,71C286423,0.7847426556995531
plate_1355,59T155500,0.7061503593078777
plate_1356,93P1174OG,0.48395861698540343
plate_1357,5914U02,0.24948924518999982
plate_1358,66P15967,0.7099774051298084
plate_1359,59F17404,0.5998647724203088
plate_1360,51H30234,0.5397087057395316
plate_1361,51L74255,0.8940089303156068
plate_1362,54P11782,0.6592507950092812
plate_1363,85S15378,0.5419857137438605
plate_1364,51233664,0.6471605025083369
plate_1365,72LZ1703,0.8301422608654703
plate_1366,59FI31469,0.6140449542808926
plate_1367,54228101,0.5136919319629669
plate_1368,59PZ20947,0.8046421185111945
plate_1369,55U71469,0.22782720446203225
plate_1370,59K272061,0.635025180038102
plate_1371,688628022,0.4342365712545157
plate_1372,52F64378,0.5712482167395938
plate_1373,0Z10084,0.28013340663452435
plate_1374,638703323,0.5484808502219894
plate_1375,59P230351,0.7809023167955305
plate_1376,59M736452,0.3516830525196732
plate_1377,72C112511,0.6480252331863392
plate_1378,59NI8063,0.5296618075223741
plate_1379,86H79591,0.693890336396939
plate_1380,54514959,0.6634087525453245
plate_1381,858117851,0.8506442052633887
plate_1382,51T42133,0.5496527887430037
plate_1383,62M136169,0.37725808889930434
plate_1384,62828032,0.20912422553893037
plate_1385,595168287,0.9167545266653596
plate_1386,5915059L1,0.9557254007462566
plate_1387,51Y67665,0.7812952586751862
plate_1388,54514959,0.7178849958129856
plate_1389,597151002,0.5707210623278385
plate_1390,59765072,0.6692017320367526
plate_1391,59S153418,0.6592622554262828
plate_1392,950801179,0.6636238551502388
plate_1393,65521319,0.9002437992417165
plate_1394,85FI14927,0.9242147418493818
plate_1395,70SA0367,0.6673797931925308
plate_1396,54U51223,0.7110934940979127
plate_1397,79N160529,0.6948024729489136
plate_1398,60C123174,0.4215697938613643
plate_1399,59X256462,0.7771059205343233
plate_1400,60P71246,0.9331231863226359
plate_1401,77C189373,0.7574537293817408
plate_1402,597156987,0.7571784735261038
plate_1403,868624682VUE,0.6288900166840642
plate_1404,59716468,0.34173054673887115
plate_1405,59K100O78,0.6074335862487236
plate_1406,54X95116,0.37256915867328644
plate_1407,597160830,0.48256356215712626
plate_1408,59F123865,0.6639271233665189
plate_1409,59U145781,0.7114848616406013
plate_1410,610107911,0.9480040058899275
plate_1411,597101439,0.6724151398744768
plate_1412,66P15967,0.754179632232808
plate_1413,54716U8L,0.40575609475632984
plate_1414,79K78982,0.4530865821146499
plate_1415,59281195,0.7190995501619828
plate_1416,59M176054,0.738526036265833
plate_1417,6978559E1,0.591718940090397
plate_1418,591215800,0.830512931428266
plate_1419,65H9071,0.7419253724066063
plate_1420,79711858G,0.7056681721067648
plate_1421,51H21719,0.7443351765299613
plate_1422,34K23664,0.8106969902044371
plate_1423,718251318,0.8085124987695729
plate_1424,59V188114,0.8223518256397554
plate_1425,51H48354,0.815551460520646
plate_1426,62H132146,0.2790786468208444
plate_1427,818161386,0.8524749579120976
plate_1428,59K125521,0.77331510733632
plate_1429,718287757,0.42422746283971213
plate_1430,59C230513,0.741593451455639
plate_1431,59HI56378,0.6985181294494325
plate_1432,608223567,0.6249681827855535
plate_1433,5921704,0.8288691040413357
plate_1434,59C148275,0.6873598735029692
plate_1435,70L137096,0.8582478600428898
plate_1436,59PT89267,0.6197097980984452
plate_1437,71R21757,0.630066109210327
plate_1438,59H102876,0.5546117245549915
plate_1439,1H117550,0.509542037406215
plate_1440,59X277199,0.39222848185843456
plate_1441,51K28501,0.9814769224735153
plate_1442,7884859X2,0.5164240753845265
plate_1443,56P19074,0.8739438746968069
plate_1444,72K108989,0.7054423304297927
plate_1445,59KI62404,0.7546252548459773
plate_1446,59C2E57,0.5229531440306568
plate_1447,83H66954,0.572475494052885
plate_1448,597179742,0.740914283725798
plate_1449,59X149369,0.2835818183536833
plate_1450,53R908LL,0.41838294635408657
plate_1451,591263479,0.3398783284119119
plate_1452,59794176,0.36826856159744625
plate_1453,59Y26UB84,0.4699924287789061
plate_1454,49FT08660,0.19791051988123864
plate_1455,72L63974,0.6228132817359421
plate_1456,54573211,0.775734748500053
plate_1457,59XI5128,0.5105104683677855
plate_1458,86H79591,0.7944306540223889
plate_1459,51L80104,0.9554939224058667
plate_1460,59X278848,0.5287200009841742
plate_1461,49K107320,0.6792647165372416
plate_1462,69B223567,0.512564412902163
plate_1463,50HB2282,0.9450047293989905
plate_1464,6651309018,0.4252923997403094
plate_1465,59E122192,0.42867930030391166
plate_1466,597184807,0.6936142635570102
plate_1467,59C1131831,0.5933549231387546
plate_1468,59II177792,0.3939962118279652
plate_1469,49K707320,0.5331920980904666
plate_1470,8537011,0.6035566970122123
plate_1471,798120807,0.5004160662995083
plate_1472,62V16814,0.544554215790305
plate_1473,59Y104831,0.7651400386232396
plate_1474,49K107320,0.6334178662241964
plate_1475,60236687,0.592030741599059
plate_1476,52T76433,0.7659928330999395
plate_1477,7218179,0.5380412275377093
plate_1478,59T159973,0.71191952304631
plate_1479,940104771,0.7689574934414191
plate_1480,59K125521,0.40855742971602915
plate_1481,76V63129,0.3383759870274209
plate_1482,66KI20670,0.7955574121043432
plate_1483,59744716,0.38580218114377546
plate_1484,51525013,0.8260207091209268
plate_1485,59191651,0.6526006168733111
plate_1486,47RI301,0.6256339932696446
plate_1487,608206370,0.7238226608102778
plate_1488,59Y187304,0.7837031577561068
plate_1489,488128807,0.7845529731900001
plate_1490,37K46713,0.6086084739271826
plate_1491,72K125476,0.5235150848012132
plate_1492,52537078,0.6581408177195474
plate_1493,59E134192,0.8963841765897379
plate_1494,595223546,0.6560585692107693
plate_1495,51P54578,0.7713302995116298
plate_1496,59PI12875,0.5163180925412268
plate_1497,59L1836261,0.6293625882628181
plate_1498,54H15326,0.44731479446133426
plate_1499,59V189158,0.8347012353246577
plate_1500,59M160077,0.49859460925835947
plate_1501,50KT07428,0.592991235016173
plate_1502,55P62004,0.7619290296012251
plate_1503,54R47039VEE,0.5383762921953283
plate_1504,595185252,0.5587711587587096
plate_1505,590143391,0.31054247393849543
plate_1506,64K47483,0.5267654620110989
plate_1507,51V41579,0.37318399025322724
plate_1508,54P72138,0.7447739931295797
plate_1509,610107911,0.9091034929275843
plate_1510,60194808,0.428613475473639
plate_1511,63812UO4,0.1099218866175024
plate_1512,878126810,0.4849993678419531
plate_1513,59KI7102,0.40790965858668093
plate_1514,59P211120,0.8974761830807634
plate_1515,54X41983,0.643835657191718
plate_1516,59H159324,0.7919773997099735
plate_1517,5452110,0.6158891216887128
plate_1518,59U157674,0.5288106520161411
plate_1519,59P200263,0.8837326438016206
plate_1520,54H15326,0.5964108556509018
plate_1521,690105661,0.6611503446890917
plate_1522,77C129373,0.45807981008851334
plate_1523,57024827,0.6309061795473099
plate_1524,597102309,0.6301106188327037
plate_1525,59E19283,0.535367298559353
plate_1526,59U165072,0.6631530687925073
plate_1527,59ET19803,0.4552682972527696
plate_1528,59N173948,0.6566387582279725
plate_1529,59KI02625,0.5850593554268065
plate_1530,79017705,0.39578915557185024
plate_1531,59F103568,0.5353466709793038
plate_1532,5104827,0.7166769797931638
plate_1533,79N1701,0.45769971490708083
plate_1534,920142105,0.7455307641542983
plate_1535,595228834,0.8039236156634457
plate_1536,59FT15042,0.6314922412133994
plate_1537,56P25963,0.9218820769662156
plate_1538,54KL81,0.5972011574871403
plate_1539,59C1753993,0.6633989199203356
plate_1540,718259897,0.531468896969047
plate_1541,63H31295,0.8486175471717403
plate_1542,595153418,0.6983926092604017
plate_1543,595195382,0.8831908874982526
plate_1544,595244717,0.6430254159707953
plate_1545,86103139,0.30362861417186715
plate_1546,53222502,0.727035645102394
plate_1547,59H154289,0.7080898173683039
plate_1548,59FI09031,0.6287942295727976
plate_1549,78E124113,0.5605516682194902
plate_1550,51230606,0.8042907527356024
plate_1551,59HT0639,0.46680909192058373
plate_1552,59T188506,0.3110523419608535
plate_1553,595174203,0.9013460057991046
plate_1554,595232928,0.7268864478823074
plate_1555,79U24621,0.6326292668451206
plate_1556,595254455,0.4875974206895613
plate_1557,470162642,0.6972020767644941
plate_1558,54R24924,0.7908696431585152
plate_1559,59T1165550,0.5847295507485387
plate_1560,6H717550,0.23954728948230433
plate_1561,59C161891,0.40872194469738155
plate_1562,595181197,0.827539523964355
plate_1563,59205442,0.5445084919440647
plate_1564,591286167,0.5698639842016917
plate_1565,770112938,0.6708041139112366
plate_1566,59T18362,0.7687113045786667
plate_1567,59U135997,0.629138208884197
plate_1568,59TI05297,0.5345636362902126
plate_1569,59K243756,0.7768578711204592
plate_1570,95P26027,0.9881567271899647
plate_1571,7182789057,0.3622563837913246
plate_1572,2473,0.9858673214912415
plate_1573,54585489,0.7908511214486245
plate_1574,54856409,0.8005226490867644
plate_1575,39E129660,0.2921150965247128
plate_1576,597146101,0.517273863521402
plate_1577,59P152639,0.5820706097280034
plate_1578,61H59381,0.761691016087932
plate_1579,597166153,0.6042436360860629
plate_1580,598122119,0.5922438115581938
plate_1581,59ET55040,0.4204779489647725
plate_1582,59S1139487,0.2500367876770289
plate_1583,53R50201,0.7882992598776859
plate_1584,59N161776,0.39345872447458696
plate_1585,71555600,0.6881465030426469
plate_1586,59109596,0.3904460723806125
plate_1587,59K1L3840,0.4765555250349348
plate_1588,868621890,0.8168997777999474
plate_1589,54522148,0.8039815120404401
plate_1590,59C149684,0.7988651526049888
plate_1591,59EI129565,0.5573665022309233
plate_1592,595110393,0.46608145016832614
plate_1593,62K17929,0.8994761292849491
plate_1594,59E17936,0.4934209078729459
plate_1595,66L135224,0.9014973715999148
plate_1596,592083,0.6317978010242904
plate_1597,59ET53127,0.5035535204933363
plate_1598,54R22733,0.6472615747928825
plate_1599,67H1036554,0.5522697077917774
plate_1600,49E115383,0.7944603937986017
plate_1601,597105297,0.46579177092762103
plate_1602,630963020,0.39192992094168855
plate_1603,59H167791,0.5239385536106209
plate_1604,51K28501,0.7698400649291144
plate_1605,71K75518,0.678867290876237
plate_1606,59H167791,0.5689689922526054
plate_1607,54773400,0.8374506286888906
plate_1608,59C124785,0.6538584644988438
plate_1609,52F73840,0.661234372501371
plate_1610,54P72138,0.8236772124950063
plate_1611,59H19374,0.6757232775356442
plate_1612,51Y91894,0.5592384796622677
plate_1613,79Z104811,0.7069507803368493
plate_1614,59II08275,0.3139854446108816
plate_1615,59H167791,0.635116966810789
plate_1616,59C130923,0.5994971423248568
plate_1617,59H167791,0.8183011664280244
plate_1618,53711759,0.6829882836233929
plate_1619,59L145900,0.3820122223870912
plate_1620,59Y11364,0.8135861813668039
plate_1621,718112522,0.5755574641396286
plate_1622,59U169115,0.584052550285427
plate_1623,54L29072,0.55367411673069
plate_1624,59L16392,0.7050869037967566
plate_1625,638216353,0.743207201955519
plate_1626,59E1L2530,0.6906743685304919
plate_1627,54P72138,0.8705254448043573
plate_1628,59X296553,0.966513975550191
plate_1629,59X1374388,0.5518521404397683
plate_1630,69AB02673,0.7273659711598116
plate_1631,55251095,0.656521695283844
plate_1632,52FL1035,0.6727436924557031
plate_1633,76611649,0.7980754282513238
plate_1634,595181834,0.7291068999000911
plate_1635,59P183458,0.6245141762971353
plate_1636,66236400,0.6030300839578546
plate_1637,592L5387,0.4599409798491495
plate_1638,67N28789,0.5956534474191423
plate_1639,67H75226,0.6602227362265856
plate_1640,59XI86052,0.3251717490413624
plate_1641,7801108L69,0.4581323835327744
plate_1642,595155483,0.6800917958593302
plate_1643,83C117111,0.6226041238193363
plate_1644,59P218900,0.7273150546873318
plate_1645,52U62655,0.6235074851488409
plate_1646,54138314,0.57211241476254
plate_1647,59L282473,0.5153978175035162
plate_1648,608337846,0.7807441631959482
plate_1649,51H58092,0.6190766017878342
plate_1650,66P15739,0.8457304298133151
plate_1651,54K16483,0.7782259893255836
plate_1652,54F30096,0.6635954734106967
plate_1653,59E153127,0.4969210459843738
plate_1654,59B138559,0.6322318832265222
plate_1655,36F52678,0.6203785654269038
plate_1656,59FT62919,0.8685980154952906
plate_1657,59F17404,0.7722244536151762
plate_1658,5413696,0.6477908163211514
plate_1659,59C249200,0.5853891024727601
plate_1660,59U151771,0.3879863345113242
plate_1661,59P284276,0.7155038007745206
plate_1662,69C128588,0.5593028400624029
plate_1663,59H104425,0.8989210336960203
plate_1664,60C165829,0.5311323606216805
plate_1665,7763369,0.6971038859226699
plate_1666,54U46484,0.7216217618866125
plate_1667,60B89928,0.46426781857981503
plate_1668,54Z12997,0.6792854830083958
plate_1669,595107231,0.5334252601222094
plate_1670,N7087321681,0.3151999660941273
plate_1671,59FA00591,0.3393721180322267
plate_1672,597122229,0.8244389043273713
plate_1673,52F1L58,0.42033521389245915
plate_1674,5252L832,0.5904097722141479
plate_1675,77K119025,0.5273811782898242
plate_1676,60277813,0.839919126359316
plate_1677,55P48831,0.710089297907266
plate_1678,59P192893,0.5819305382559434
plate_1679,638191409,0.5249642323800503
plate_1680,59D120255,0.4230236243951744
plate_1681,597171364,0.6638078907385819
plate_1682,51R42488,0.8591380930435757
plate_1683,71FT80571,0.6661517240970545
plate_1684,53X66011,0.7483757329105323
plate_1685,608938385,0.647534799349041
plate_1686,59FI0I31636S0,0.38555807057107994
plate_1687,59H752512,0.6208330901043728
plate_1688,54799149,0.6623198562548148
plate_1689,54T19588,0.8728920465029641
plate_1690,595211998,0.9649102987432392
plate_1691,59E165653,0.520116685419262
plate_1692,54H14882,0.767436810204243
plate_1693,546177,0.6578676126535111
plate_1694,54T17232,0.7619228740677004
plate_1695,95H112178,0.5911816926799836
plate_1696,59GT85820,0.21634115883881327
plate_1697,49E105383,0.8059049038299841
plate_1698,59Y191982,0.6117896579745794
plate_1699,EME51P98308,0.8646896987117191
plate_1700,8216870875,0.5123857122329014
plate_1701,51K59102WOOD,0.41000468723652617
plate_1702,59P208324YA2,0.6108324154147816
plate_1703,O51550082,0.5154150063197332
plate_1704,78425203,0.7078176114256387
plate_1705,59P197255N,0.5822005740724631
plate_1706,59F142819,0.5827783142787459
plate_1707,54P28057,0.8297942689063511
plate_1708,95E117763,0.7449161358204512
plate_1709,51L38385,0.6208579741108344
plate_1710,796788,0.960864966757789
plate_1711,59L181006,0.7987929895187007
plate_1712,0129359L2,0.32141276355960186
plate_1713,FI82246,0.6758490637764221
plate_1714,59XI374388,0.644666547955579
plate_1715,52F33586,0.7485068695693681
plate_1716,54T20810,0.9211431960397038
plate_1717,N708132168,0.3124539806420385
plate_1718,59189412,0.4228402712840127
plate_1719,87H1Z20L,0.47466078564889913
plate_1720,542443,0.3511544466018677
plate_1721,59PT25512,0.4060531253502645
plate_1722,59T16685,0.8261292652105967
plate_1723,52452030,0.5035097656688179
plate_1724,82H108866,0.7768909832397021
plate_1725,5977771364,0.5110347464597319
plate_1726,59182243,0.9366563117020007
plate_1727,72C170989,0.7005193452083242
plate_1728,60F201949,0.5895878082675231
plate_1729,51P81515,0.5989308431744576
plate_1730,54522148,0.8115802483139185
plate_1731,61H109139,0.5363542153166302
plate_1732,60C161975,0.9066418041213518
plate_1733,928103003,0.6857451665455501
plate_1734,63520246,0.6784691346748037
plate_1735,79H57630,0.9523837652591292
plate_1736,59X294270,0.8170323082435536
plate_1737,828119189,0.7149629222748244
plate_1738,59C227415,0.7190296437800876
plate_1739,59E17236I,0.38794938231254517
plate_1740,59L150899,0.25371574377200706
plate_1741,59V25506,0.20951921384359246
plate_1742,59771541,0.6158894768200864
plate_1743,59H725460,0.5648742566125028
plate_1744,66H60786,0.7652956276224505
plate_1745,59P189355,0.4809983653380147
plate_1746,598125157,0.6147530222403053
plate_1747,52796177,0.5716496113952249
plate_1748,59520760696,0.49095894202030005
plate_1749,59M146204,0.46564889280279
plate_1750,59U15529,0.6745074863631394
plate_1751,51R52701,0.7177398428788602
plate_1752,54T36239,0.7081170581853884
plate_1753,59U184366,0.7929696699052217
plate_1754,597129612,0.6182666859865522
plate_1755,59MI61406,0.4955615308970195
plate_1756,59PI97255,0.34234826931253115
plate_1757,610112878,0.5249551671153846
plate_1758,59C246326,0.7656547474538828
plate_1759,82H1108866,0.49087632480494214
plate_1760,51F91341,0.9381291551621889
plate_1761,59VA00843,0.48644741002631886
plate_1762,012449L7,0.41267946018097584
plate_1763,,0.0
plate_1764,59C123083,0.6199872602605706
plate_1765,59FI00982,0.4539587349561641
plate_1766,59C244333,0.35524190883748896
plate_1767,5921704,0.6797023764745764
plate_1768,5907790,0.9796263259859861
plate_1769,59N171443,0.6882690951892667
plate_1770,59H706704,0.3327637695425114
plate_1771,59P186084,0.8215389303778803
plate_1772,6085QIEZN,0.38951317102755595
plate_1773,678169660,0.7982013031663339
plate_1774,59U149726,0.349830900291535
plate_1775,59FI36564,0.4779327744862147
plate_1776,595208082,0.9920576241845294
plate_1777,59H154192,0.6155105468752755
plate_1778,59P232134,0.5720947079104386
plate_1779,676106716,0.777430125097285
plate_1780,59Y192533,0.8447181642091681
plate_1781,54T20810,0.6545626455917647
plate_1782,59F171478,0.7669470327448251
plate_1783,59L24999,0.7540576210390633
plate_1784,498123254,0.25347813787454215
plate_1785,52Y35969,0.6229424768433082
plate_1786,59L148183,0.7860199350156477
plate_1787,59N101425,0.7716403012942068
plate_1788,54585452,0.6737517224499695
plate_1789,59X265176,0.9396038163653062
plate_1790,59U178039,0.7818619405875445
plate_1791,59P21206,0.4438547195041129
plate_1792,76G122607,0.929394689141392
plate_1793,491704456,0.668970371620522
plate_1794,797120886,0.6377865095249424
plate_1795,610352,0.5753333292608052
plate_1796,59XI40243,0.3724352087571765
plate_1797,59FI54719,0.647054923402596
plate_1798,71BT0140,0.8549985868542134
plate_1799,595124831,0.6967548516303993
plate_1800,59Y187724,0.3102518823584597
plate_1801,54525505,0.702450769717458
plate_1802,02991,0.5744110272989073
plate_1803,54554376,0.9452268111585931
plate_1804,66NT13034,0.8723971103571825
plate_1805,595214940,0.942171277442118
plate_1806,59Z19632,0.7637099399036504
plate_1807,608711557,0.8309085407343312
plate_1808,77H106830,0.6089495606795479
plate_1809,77C122697,0.7885878540095376
plate_1810,592126553,0.5767046135261471
plate_1811,591255150,0.8981562049597768
plate_1812,59C113696,0.5347986244150684
plate_1813,59L231318,0.851682601802475
plate_1814,59B133576,0.43236553070937234
plate_1815,59P185700,0.6618021427633074
plate_1816,59FI00982,0.7561971954421061
plate_1817,59U184366,0.7133346400555454
plate_1818,59C167071,0.6926198813620483
plate_1819,GOT35331,0.29270887568666926
plate_1820,59H15793,0.6203390336720347
plate_1821,53Y73196,0.6772638783323534
plate_1822,54H5581,0.6287680888285143
plate_1823,67N120886,0.5583203870544915
plate_1824,59FA00982,0.4876626022740402
plate_1825,59Y233522,0.7286065531084771
plate_1826,54585452,0.7871877977065778
plate_1827,59201195,0.69558115642443
plate_1828,67759687,0.547231800989559
plate_1829,718207999,0.6663580424724789
plate_1830,78K92348,0.4830774101623758
plate_1831,37E119145,0.5680524397608434
plate_1832,5278L3L,0.3900794857755427
plate_1833,79KI02061,0.6425076917825878
plate_1834,8233459P2,0.6582469345142468
plate_1835,54H44091,0.6824023466958031
plate_1836,54F23213,0.8027739015426569
plate_1837,590198276,0.7850831820262478
plate_1838,54FL5279,0.5899430960416794
plate_1839,59F49759,0.5333710163988845
plate_1840,54554463,0.6269679706048741
plate_1841,54525505,0.7061629531521294
plate_1842,60F718319,0.36465620464831305
plate_1843,597153485,0.8071459720988298
plate_1844,52267766,0.6512247210653495
plate_1845,53539152,0.730453370260769
plate_1846,59U13629,0.3998551588762487
plate_1847,72C178916,0.2942132850880106
plate_1848,59C281601,0.6733701949173012
plate_1849,62H57108,0.8247875869274139
plate_1850,7RBI979,0.28302089869976044
plate_1851,59C201208,0.5275181916527568
plate_1852,786104308,0.5498460501586268
plate_1853,5990208,0.5423962734846137
plate_1854,595109841,0.6444025966553276
plate_1855,59527061,0.8957890829889805
plate_1856,81G113556,0.833954729361816
plate_1857,60FI50670,0.9378028966334208
plate_1858,76H106161,0.722933442986617
plate_1859,597794458,0.2717650827151603
plate_1860,60817006,0.1961816464080009
plate_1861,54036961,0.6183615806456286
plate_1862,6781369660,0.4666850073148392
plate_1863,7847302133,0.41566635247752354
plate_1864,50C250621,0.5324255340618502
plate_1865,52H40236,0.5279553149603178
plate_1866,59Y226310,0.4302809070917209
plate_1867,970751HL,0.5489939036630851
plate_1868,54F24106,0.8755926757362676
